Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
sac,134,1,0.07,0.0,0.01,0.28,100.642,0.1768,0,0,0,0.0,0.0,-1,0.0,14.388,0.0,2188959.49,0
sac,135,1,0.05,0.0,0.015,0.63,67.317,0.2579,0,0,0,0.0,0.0,-1,0.0,5.539,0.001,595562.104,0
sac,136,1,0.04,0.0,0.005,0.23,200.116,0.1812,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,137,1,0.1,0.0,0.024,0.5,40.951,0.173,0,0,0,0.0,0.0,-1,0.0,3.275,0.0,253214.084,0
sac,139,1,0.1,0.0,0.019,0.41,51.409,0.2307,0,0,0,0.0,0.0,-1,0.0,2.665,0.002,238727.237,0
sac,140,1,0.01,0.0,0.0,0.0,0.0,0.1341,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,141,1,0.03,0.0,0.0,0.0,0.0,0.202,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,142,1,0.08,0.0,0.015,0.38,67.362,0.1646,0,0,0,0.0,0.0,-1,0.0,25.278,0.005,5313603.515,0
sac,144,1,0.04,0.0,0.0,0.0,0.0,0.1665,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,145,1,0.05,0.0,0.01,0.42,100.984,0.2063,0,0,0,0.0,0.0,-1,0.0,23.87,0.148,3371648.103,0
sac,146,1,0.04,0.0,0.01,0.46,100.885,0.2297,0,0,0,0.0,0.0,-1,0.0,2.526,0.034,320094.58,0
sac,147,1,0.03,0.0,0.005,0.36,200.151,0.1759,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,148,1,0.04,0.0,0.01,0.5,100.561,0.1452,0,0,0,0.0,0.0,-1,0.0,4.985,0.005,924817.477,0
sac,149,1,7.94,3.72,0.653,0.47,1.53,0.125,0,0,0,0.0,0.251,-1,0.214,26.38,24.267,2913101.842,3
sac,150,1,0.07,0.0,0.024,0.75,40.847,0.2059,0,0,0,0.0,0.0,-1,0.0,2.562,0.0,306078.227,0
sac,151,1,0.08,0.0,0.01,0.24,98.104,0.2765,0,0,0,0.0,0.0,-1,0.0,0.004,0.259,0.306,0
sac,152,1,0.05,0.0,0.015,0.58,67.492,0.1907,0,0,0,0.0,0.003,-1,0.0,6.57,0.314,680422.92,0
sac,153,1,0.06,0.0,0.015,0.47,67.383,0.1527,0,0,0,0.0,0.0,-1,0.0,16.396,0.013,1972624.337,0
sac,154,1,0.01,0.0,0.0,0.0,0.0,0.1391,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,155,1,0.04,0.0,0.005,0.28,200.565,0.1954,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,156,1,0.04,0.0,0.0,0.0,0.0,0.2326,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,157,1,0.06,0.0,0.015,0.47,67.338,0.1882,0,0,0,0.0,0.0,-1,0.0,4.007,0.001,391618.43,0
sac,159,1,0.06,0.0,0.015,0.47,67.475,0.1768,0,0,0,0.0,0.0,-1,0.0,12.146,0.001,2363410.63,0
sac,160,1,0.07,0.0,0.01,0.27,103.135,0.2226,0,0,0,0.0,0.0,-1,0.0,0.211,0.0,6.734,0
sac,161,1,0.04,0.0,0.01,0.5,100.88,0.2311,0,0,0,0.0,0.0,-1,0.0,11.358,0.328,1872186.303,0
sac,162,1,0.1,0.0,0.01,0.2,100.513,0.1766,0,0,0,0.0,0.0,-1,0.0,0.001,0.299,0.03,0
sac,163,1,0.09,0.0,0.009,0.49,106.733,0.0,0,0,0,0.0,0.045,-1,0.0,9884.335,3.896,1212874284.367,0
sac,164,1,0.08,0.0,0.01,0.26,100.953,0.2016,0,0,0,0.0,0.0,-1,0.0,10.794,0.221,1362376.242,0
sac,165,1,0.07,0.0,0.01,0.28,100.704,0.2206,0,0,0,0.0,0.0,-1,0.0,2.121,0.0,340045.656,0
sac,166,1,0.05,0.0,0.01,0.42,100.539,0.171,0,0,0,0.0,0.0,-1,0.0,11.894,0.001,1856910.336,0
sac,167,1,2.22,1.08,0.352,0.49,2.844,0.128,0,0,0,0.0,0.146,-1,0.027,8.062,14.459,1036004.84,3
sac,168,1,0.05,0.0,0.015,0.58,67.697,0.1859,0,0,0,0.0,0.001,-1,0.0,30.489,0.156,4121307.964,0
sac,169,1,0.03,0.0,0.0,0.0,0.0,0.1666,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,170,1,0.04,0.0,0.0,0.0,0.0,0.258,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,171,1,0.06,0.0,0.015,0.51,66.225,0.145,0,0,0,0.0,0.0,-1,0.0,10.331,0.023,867359.943,0
sac,172,1,0.02,0.0,0.005,0.51,200.881,0.1602,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,173,1,0.07,0.0,0.015,0.42,67.396,0.1799,0,0,0,0.0,0.003,-1,0.0,3.738,0.416,216884.391,0
sac,174,1,0.02,0.0,0.005,0.42,199.977,0.1606,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,175,1,0.07,0.0,0.015,0.44,67.543,0.1454,0,0,0,0.0,0.0,-1,0.0,12.299,0.006,1610184.089,0
sac,177,1,0.09,0.0,0.025,0.55,40.432,0.2942,0,0,0,0.0,0.0,-1,0.0,4.364,0.033,207098.845,0
sac,178,1,0.02,0.0,0.005,0.51,200.083,0.2428,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,182,1,0.07,0.0,0.01,0.3,100.566,0.1278,0,0,0,0.0,0.0,-1,0.0,12.874,0.032,1909386.899,0
sac,183,1,0.09,0.0,0.015,0.34,67.594,0.2602,0,0,0,0.0,0.0,-1,0.0,2.026,0.005,56.354,0
sac,184,1,0.01,0.0,0.0,0.0,0.0,0.1762,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,185,1,0.09,0.0,0.024,0.55,40.946,0.1997,0,0,0,0.0,0.004,-1,0.0,14.742,0.435,1280074.095,0
sac,186,1,0.07,0.0,0.015,0.45,66.422,0.2115,0,0,0,0.0,0.001,-1,0.0,6.745,0.133,736356.969,0
sac,187,1,0.06,0.0,0.015,0.54,67.485,0.1345,0,0,0,0.0,0.0,-1,0.0,1.362,0.003,80135.125,0
sac,188,1,0.08,0.0,0.015,0.36,67.557,0.2286,0,0,0,0.0,0.0,-1,0.0,0.895,0.002,49040.531,0
sac,189,1,0.04,0.0,0.01,0.57,98.005,0.1345,0,0,0,0.0,0.0,-1,0.0,1.02,0.001,203272.745,0
sac,190,1,0.01,0.0,0.005,0.86,200.486,0.2603,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,191,1,0.05,0.0,0.0,0.04,3223.654,0.0,0,0,0,0.0,0.0,-1,0.0,10611.869,4722.121,1186962622.945,0
sac,192,1,0.06,0.0,0.015,0.46,68.553,0.1478,0,0,0,0.0,0.0,-1,0.0,8.434,0.008,475794.543,0
sac,193,1,0.04,0.0,0.0,0.0,0.0,0.233,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,194,1,0.07,0.0,0.015,0.44,67.465,0.2156,0,0,0,0.0,0.003,-1,0.0,11.183,0.333,610757.237,0
sac,196,1,0.08,0.0,0.01,0.25,100.739,0.1543,0,0,0,0.0,0.0,-1,0.0,1.106,0.001,192848.931,0
sac,197,1,0.16,0.07,0.034,0.43,29.518,0.125,0,0,0,0.0,0.0,-1,0.002,10.602,0.006,1039824.85,0
sac,198,1,0.02,0.0,0.005,0.46,199.883,0.1638,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,199,1,0.03,0.0,0.005,0.36,199.922,0.1899,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,200,1,0.05,0.0,0.015,0.58,67.512,0.1939,0,0,0,0.0,0.0,-1,0.0,32.233,0.001,4490618.69,0
sac,201,1,0.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,202,1,0.08,0.0,0.01,0.25,100.786,0.1892,0,0,0,0.0,0.0,-1,0.0,2.902,0.001,235955.919,0
sac,203,1,0.04,0.0,0.032,1.48,31.092,0.1408,0,0,0,0.0,0.0,-1,0.0,503.98,0.026,56397073.707,0
sac,204,1,0.06,0.0,0.003,0.31,387.724,0.0,0,0,0,0.0,0.0,-1,0.0,358.638,0.452,51896593.121,0
sac,205,1,0.02,0.0,0.0,0.0,0.0,0.2398,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,206,1,0.05,0.0,0.015,0.62,67.559,0.2061,0,0,0,0.0,0.002,-1,0.0,13.88,0.192,1396467.762,0
sac,207,1,0.09,0.0,0.015,0.34,67.549,0.2038,0,0,0,0.0,0.0,-1,0.0,2.198,0.002,21437.593,0
sac,208,1,0.02,0.0,0.0,0.0,0.0,0.2076,0,0,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0
sac,210,1,21.28,8.24,0.824,0.39,1.213,0.2564,0,0,0,0.0,53.793,-1,0.815,614.336,10123114.461,29800318.611,132
sac,211,1,77.29,16.36,1.636,0.21,0.611,0.125,0,0,3,0.0,1845.614,-1,0.621,1358.176,6846651080.552,77862035.153,2430
sac,212,1,24.66,8.27,0.827,0.34,1.209,0.2186,0,0,0,0.0,288.883,-1,0.43,620.06,72176918.158,66260840.124,354
sac,213,1,25.98,8.76,0.877,0.34,1.141,0.2066,0,0,0,0.0,251.855,-1,0.743,1227.818,39701864.504,155190338.471,347
sac,214,1,37.44,8.97,0.897,0.24,1.115,0.0,1,0,2,0.0,946.973,-1,1.705,2401.104,141522439.95,301936819.128,1103
sac,215,1,33.58,10.89,1.089,0.32,0.919,0.1706,0,0,1,0.0,772.691,-1,1.147,1689.27,240681258.296,167297556.022,593
sac,217,1,48.07,10.31,1.031,0.21,0.97,0.125,0,0,6,0.0,1292.069,-1,1.433,1514.328,419483304.751,109386854.453,1186
sac,218,1,25.89,8.69,0.869,0.34,1.151,0.2175,0,0,0,0.0,214.387,-1,0.388,1516.558,54874533.578,176728569.886,383
sac,219,1,27.76,10.36,1.036,0.37,0.966,0.2229,0,0,0,0.0,52.464,-1,1.85,959.204,7586548.139,64847465.325,272
sac,221,1,43.53,8.43,0.843,0.19,1.186,0.0,1,0,1,0.0,1611.427,-1,0.601,1912.256,1626879247.97,213189642.044,1302
sac,222,1,38.46,10.39,1.039,0.27,0.962,0.1556,0,0,2,0.0,1075.421,-1,1.448,1476.277,1948867005.586,93853441.453,792
sac,223,1,25.27,8.86,0.886,0.35,1.129,0.2292,0,0,0,0.0,245.395,-1,1.231,1038.851,45886319.419,47739763.931,271
sac,224,1,23.58,8.8,0.88,0.37,1.136,0.2487,0,0,0,0.0,31.189,-1,1.504,695.254,55016433.95,32156782.777,153
sac,225,1,56.49,10.72,1.072,0.19,0.933,0.125,0,0,5,0.0,1875.261,-1,1.178,1324.1,2856409066.16,185461438.619,1530
sac,226,1,47.17,8.66,0.866,0.18,1.154,0.125,0,0,6,0.0,1707.182,-1,0.904,1503.215,765327543.819,208080193.958,1372
sac,227,1,65.57,12.98,1.298,0.2,0.77,0.125,0,0,4,0.0,2110.821,-1,0.889,1532.126,1433531926.458,81684643.094,1817
sac,228,1,43.75,11.23,1.123,0.26,0.89,0.1494,0,0,2,0.0,1360.945,-1,1.525,856.392,90790319.277,55098220.608,906
sac,229,1,25.58,8.62,0.862,0.34,1.16,0.2217,0,0,0,0.0,102.843,-1,0.924,948.868,9631820.566,48949928.793,266
sac,230,1,30.26,9.06,0.906,0.3,1.103,0.1991,0,0,0,0.0,683.266,-1,1.29,968.893,292402420.496,52235040.105,484
sac,232,1,55.7,11.53,1.153,0.21,0.867,0.125,0,0,6,0.0,1895.641,-1,1.269,1203.697,3541379598.725,130045392.416,1457
sac,233,1,40.84,9.48,0.948,0.23,1.054,0.1396,0,0,4,0.0,1148.672,-1,1.022,1301.533,403546475.458,176832853.806,1013
sac,234,1,26.24,8.46,0.846,0.32,1.183,0.2164,0,0,0,0.0,227.776,-1,0.845,612.776,316424056.922,31793723.925,314
sac,235,1,26.81,8.78,0.878,0.33,1.139,0.223,0,0,0,0.0,64.154,-1,0.901,785.701,1382325.805,55761619.684,301
sac,236,1,30.35,8.72,0.872,0.29,1.147,0.181,0,0,2,0.0,670.35,-1,1.172,546.15,151037592.169,27194194.41,544
sac,237,1,31.49,5.68,0.568,0.18,1.76,0.0,1,0,0,0.0,378.788,-1,0.635,1355.031,7978994.069,94005651.863,1047
sac,238,1,22.84,8.61,0.861,0.38,1.161,0.2539,0,0,0,0.0,128.48,-1,1.363,957.578,63788198.099,86389899.998,207
