Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
applr,244,1,49.34,23.77,2.866,0.48,0.349,0.0,0,0,3,0.0,357.839,-1,9.252,399.311,52596953.519,7808169.293,494
applr,245,1,64.05,15.06,1.506,0.24,0.664,0.125,0,0,5,0.0,1359.813,-1,1.354,578.983,1073658716.793,11228240.705,1303
applr,246,1,105.5,36.4,4.091,0.34,0.244,0.0,0,0,5,0.0,1640.782,-1,5.879,603.114,432427130.941,11511563.52,1762
applr,247,1,59.71,29.36,2.936,0.49,0.341,0.0,0,0,1,0.0,455.729,-1,7.93,542.244,72602823.967,10536067.883,578
applr,248,1,13.2,5.28,0.528,0.4,1.895,0.0,1,0,0,0.0,30.756,-1,1.408,479.451,569895.108,9413018.968,103
applr,250,1,150.01,30.82,3.008,0.21,0.332,0.0,0,0,6,0.0,1025.756,-1,4.155,379.313,1073255624.793,7832488.244,2661
applr,251,1,19.42,5.7,0.57,0.29,1.754,0.0,1,0,0,0.0,105.696,-1,1.564,466.37,1913249.106,9888706.522,279
applr,252,1,88.61,33.59,3.725,0.38,0.268,0.0,0,0,5,0.0,963.824,-1,6.236,415.314,25664931281.715,7340965.807,1280
applr,253,1,132.82,36.58,3.658,0.28,0.273,0.0,0,0,10,0.0,1201.868,-1,7.899,436.778,20559325239.379,9331297.662,2139
applr,254,1,78.06,23.2,2.32,0.3,0.431,0.0,1,0,1,0.0,647.716,-1,3.15,562.781,609360465.326,10487076.11,1247
applr,255,1,68.75,28.24,3.021,0.41,0.331,0.0,0,0,4,0.0,828.578,-1,5.097,529.355,58810984936.953,11385069.729,871
applr,256,1,15.68,5.21,0.521,0.33,1.921,0.0,1,0,0,0.0,69.637,-1,1.398,509.016,13329250.068,9410244.222,145
applr,257,1,37.45,6.68,0.695,0.18,1.439,0.0,1,0,2,0.0,493.428,-1,1.364,324.955,190902032.594,5772344.075,901
applr,258,1,71.17,31.44,3.408,0.44,0.293,0.0,0,0,1,0.0,605.013,-1,8.506,453.43,296930460.25,8959092.441,814
applr,259,1,99.95,50.8,5.08,0.51,0.197,0.0,0,0,1,0.0,800.74,-1,9.265,496.584,392960993.016,8847173.142,807
applr,260,1,73.56,34.52,3.452,0.47,0.29,0.0,0,0,1,0.0,333.581,-1,7.985,364.342,26230047.379,7208318.451,682
applr,261,1,16.75,5.04,0.504,0.3,1.984,0.0,1,0,0,0.0,56.229,-1,1.323,247.014,290072139.296,5171130.479,189
applr,262,1,79.29,31.1,3.375,0.39,0.296,0.0,0,0,1,0.0,605.721,-1,5.446,430.908,37350091.719,8860118.252,764
applr,263,1,24.34,6.76,0.676,0.28,1.478,0.0,1,0,0,0.0,86.569,-1,1.493,385.622,35724305.493,7572539.874,341
applr,264,1,60.21,11.27,1.237,0.19,0.808,0.0,1,0,0,0.0,372.028,-1,2.755,344.355,36471807.896,6532987.627,1384
applr,265,1,51.71,25.36,2.752,0.49,0.363,0.0,0,0,0,0.0,153.199,-1,8.807,455.079,10457873.299,9942716.295,388
applr,266,1,18.67,5.8,0.58,0.31,1.724,0.0,1,0,0,0.0,99.597,-1,1.576,502.785,1143751.191,11537993.396,187
applr,267,1,83.57,20.04,2.571,0.24,0.389,0.0,0,0,6,0.0,766.429,-1,5.506,412.888,809213374.295,8707873.098,1471
applr,268,1,68.96,26.8,2.68,0.39,0.373,0.0,0,0,3,0.0,450.676,-1,8.197,496.647,44562484.398,10314865.136,750
