Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
fastdwa,267,1,50.14,10.43,1.043,0.21,0.959,0.0,1,0,1,0.0,1374.37,-1,2.817,2001.671,2738172957.281,301874984.765,1598
fastdwa,268,1,24.08,9.62,0.962,0.4,1.039,0.25,0,0,1,0.0,412.307,-1,1.6,875.23,85875595.265,59488095.473,432
fastdwa,269,1,19.93,9.34,0.934,0.47,1.071,0.25,0,0,1,0.0,317.311,-1,0.396,1506.73,4485325.214,182299529.328,348
fastdwa,270,1,32.54,10.99,1.099,0.34,0.91,0.1828,0,0,1,0.0,514.34,-1,1.693,1391.725,527370471.498,200480745.148,740
fastdwa,271,1,24.58,4.94,0.494,0.2,2.025,0.0,1,0,0,0.0,625.874,-1,1.097,1795.447,27139855.931,184557855.804,641
fastdwa,272,1,25.8,10.33,1.033,0.4,0.968,0.2305,0,0,0,0.0,499.964,-1,1.88,2280.847,122269016.75,247989036.154,485
fastdwa,273,1,40.23,6.54,0.654,0.16,1.53,0.0,1,0,5,0.0,1861.131,-1,1.311,1953.43,930202299.633,246630259.803,1260
fastdwa,274,1,24.0,8.73,0.873,0.36,1.145,0.2331,0,0,3,0.0,893.684,-1,0.326,1637.104,112078361.257,179057080.663,598
fastdwa,275,1,54.09,10.37,1.037,0.19,0.964,0.0,1,0,5,0.0,2161.051,-1,1.4,2007.88,2134263287.692,253506351.998,1742
fastdwa,276,1,19.6,4.28,0.428,0.22,2.339,0.0,1,0,0,0.0,379.826,-1,1.041,1560.223,926660609.544,104613664.768,510
fastdwa,277,1,48.32,16.12,1.612,0.33,0.62,0.125,0,0,1,0.0,1734.637,-1,1.839,2763.391,3736174083.286,348653967.32,1274
fastdwa,278,1,29.02,13.36,1.336,0.46,0.749,0.0,0,0,0,0.0,484.534,-1,2.497,1054.814,8282772087.412,108163403.753,476
fastdwa,279,1,24.31,6.82,0.682,0.28,1.466,0.0,1,0,2,0.0,764.076,-1,0.312,2973.501,96372340.907,409427391.623,633
fastdwa,281,1,31.72,12.94,1.294,0.41,0.773,0.0,0,0,0,0.0,689.568,-1,1.957,2046.17,90566396.82,328943980.513,620
fastdwa,282,1,58.87,13.91,1.391,0.24,0.719,0.0,1,0,2,0.0,2047.792,-1,2.298,1483.419,708947653.896,170647031.987,1716
fastdwa,283,1,50.57,16.53,1.653,0.33,0.605,0.1295,0,0,2,0.0,1335.095,-1,2.177,3001.685,95495422.811,453109493.935,1295
fastdwa,284,1,17.42,4.52,0.452,0.26,2.214,0.0,1,0,2,0.0,546.24,-1,1.331,1466.326,60089835.693,139492708.671,416
fastdwa,285,1,30.8,9.95,0.995,0.32,1.005,0.1932,0,0,0,0.0,714.929,-1,1.246,1632.256,342029211.798,226946584.455,615
fastdwa,286,1,21.86,10.34,1.034,0.47,0.967,0.25,0,0,0,0.0,239.598,-1,1.266,3712.339,31931366.931,603064192.328,323
fastdwa,287,1,36.85,11.7,1.171,0.32,0.854,0.0,0,0,1,0.0,1300.261,-1,1.299,2361.453,266438881.064,256186692.395,924
fastdwa,288,1,30.67,11.62,1.162,0.38,0.861,0.2041,0,0,0,0.0,476.925,-1,1.075,2267.509,95322408.459,239461133.987,717
fastdwa,289,1,25.37,10.75,1.075,0.42,0.93,0.2438,0,0,1,0.0,663.477,-1,1.161,2568.261,69212728.947,325469292.763,516
fastdwa,290,1,26.85,10.53,1.053,0.39,0.95,0.0,0,0,0,0.0,477.529,-1,1.371,2790.264,233952562.865,370192747.864,559
fastdwa,291,1,11.76,4.83,0.483,0.41,2.071,0.0,1,0,0,0.0,166.546,-1,1.1,1782.793,2767336.35,124274226.041,219
fastdwa,292,1,44.68,13.13,1.313,0.29,0.762,0.0,0,0,3,0.0,1495.826,-1,2.123,2207.545,200682626.912,332931426.668,1142
fastdwa,293,1,28.39,11.72,1.172,0.41,0.853,0.2232,0,0,0,0.0,350.908,-1,2.041,2829.127,19638037.359,333482451.713,528
fastdwa,294,1,29.53,11.09,1.109,0.38,0.901,0.0,0,0,1,0.0,699.551,-1,1.616,2671.725,28625020041.596,365615740.27,589
fastdwa,295,1,62.3,12.53,1.253,0.2,0.798,0.0,0,0,3,0.0,1919.585,-1,1.992,1382.918,2970425269.245,159563505.509,1975
fastdwa,296,1,15.32,8.32,0.832,0.54,1.201,0.25,0,0,0,0.0,39.278,-1,0.964,1531.733,21048482.352,188168140.621,179
fastdwa,297,1,32.83,11.83,1.183,0.36,0.846,0.1946,0,0,1,0.0,900.68,-1,1.4,3109.442,534413567.869,518213583.244,760
fastdwa,298,1,82.51,18.07,1.807,0.22,0.553,0.0,0,0,9,0.0,3917.286,-1,3.789,1982.113,1290131628.843,283353746.061,2534
fastdwa,299,1,20.39,7.47,0.747,0.37,1.34,0.0,1,0,0,0.0,507.867,-1,1.263,1681.238,272097069.629,238475193.307,412
fastdwa,300,1,8.19,8.02,0.802,0.98,1.246,0.0,0,0,0,0.0,0.208,-1,0.127,1571.397,50622486.665,225689767.726,3
